icd_verstion,icd_code,long_title,ICD9_Code,ICD10,ICD10_Root,ICD10_Root_title
10,M1811,"Unilateral primary osteoarthritis of first carpometacarpal joint, right hand",,M18.11,M18,Osteoarthritis of first carpometacarpal joint
10,M1812,"Unilateral primary osteoarthritis of first carpometacarpal joint, left hand",,M18.12,M18,Osteoarthritis of first carpometacarpal joint
9,7311,Osteitis deformans in diseases classified elsewhere,731.1,M90.60,M90,Osteopathies in diseases classified elsewhere
9,7318,Other bone involvement in diseases classified elsewhere,731.8,M90.80,M90,Osteopathies in diseases classified elsewhere
9,73088,"Other infections involving bone in diseases classified elsewhere, other specified sites",730.88,M90.88,M90,Osteopathies in diseases classified elsewhere
10,M9068,"Osteitis deformans in neoplastic diseases, other site",,M90.68,M90,Osteopathies in diseases classified elsewhere
10,M9080,"Osteopathy in diseases classified elsewhere, unspecified site",,M90.80,M90,Osteopathies in diseases classified elsewhere
10,M9088,"Osteopathy in diseases classified elsewhere, other site",,M90.88,M90,Osteopathies in diseases classified elsewhere
10,M90511,"Osteonecrosis in diseases classified elsewhere, right shoulder",,M90.511,M90,Osteopathies in diseases classified elsewhere
10,M90521,"Osteonecrosis in diseases classified elsewhere, right upper arm",,M90.521,M90,Osteopathies in diseases classified elsewhere
10,M90522,"Osteonecrosis in diseases classified elsewhere, left upper arm",,M90.522,M90,Osteopathies in diseases classified elsewhere
10,M90551,"Osteonecrosis in diseases classified elsewhere, right thigh",,M90.551,M90,Osteopathies in diseases classified elsewhere
10,M90552,"Osteonecrosis in diseases classified elsewhere, left thigh",,M90.552,M90,Osteopathies in diseases classified elsewhere
10,M90559,"Osteonecrosis in diseases classified elsewhere, unspecified thigh",,M90.559,M90,Osteopathies in diseases classified elsewhere
10,M90562,"Osteonecrosis in diseases classified elsewhere, left lower leg",,M90.562,M90,Osteopathies in diseases classified elsewhere
10,M90571,"Osteonecrosis in diseases classified elsewhere, right ankle and foot",,M90.571,M90,Osteopathies in diseases classified elsewhere
10,M90852,"Osteopathy in diseases classified elsewhere, left thigh",,M90.852,M90,Osteopathies in diseases classified elsewhere
9,3360,Syringomyelia and syringobulbia,336.0,G95.0,G95,Other and unspecified diseases of spinal cord
9,3361,Vascular myelopathies,336.1,G95.19,G95,Other and unspecified diseases of spinal cord
9,3368,Other myelopathy,336.8,G95.89,G95,Other and unspecified diseases of spinal cord
9,3369,Unspecified disease of spinal cord,336.9,G95.9,G95,Other and unspecified diseases of spinal cord
10,G950,Syringomyelia and syringobulbia,,G95.0,G95,Other and unspecified diseases of spinal cord
10,G959,"Disease of spinal cord, unspecified",,G95.9,G95,Other and unspecified diseases of spinal cord
10,G9511,Acute infarction of spinal cord (embolic) (nonembolic),,G95.11,G95,Other and unspecified diseases of spinal cord
10,G9519,Other vascular myelopathies,,G95.19,G95,Other and unspecified diseases of spinal cord
10,G9520,Unspecified cord compression,,G95.20,G95,Other and unspecified diseases of spinal cord
10,G9529,Other cord compression,,G95.29,G95,Other and unspecified diseases of spinal cord
10,G9581,Conus medullaris syndrome,,G95.81,G95,Other and unspecified diseases of spinal cord
10,G9589,Other specified diseases of spinal cord,,G95.89,G95,Other and unspecified diseases of spinal cord
10,Q061,Hypoplasia and dysplasia of spinal cord,,Q06.1,Q06,Other congenital malformations of spinal cord
10,Q064,Hydromyelia,,Q06.4,Q06,Other congenital malformations of spinal cord
10,Q068,Other specified congenital malformations of spinal cord,,Q06.8,Q06,Other congenital malformations of spinal cord
10,Q069,"Congenital malformation of spinal cord, unspecified",,Q06.9,Q06,Other congenital malformations of spinal cord
9,74253,Hydromyelia,742.53,Q06.4,Q06,Other congenital malformations of spinal cord
9,74259,Other specified congenital anomalies of spinal cord,742.59,Q06.0,Q06,Other congenital malformations of spinal cord
9,7333,Hyperostosis of skull,733.3,M85.2,M85,Other disorders of bone density and structure
9,7335,Osteitis condensans,733.5,M85.30,M85,Other disorders of bone density and structure
10,M859,"Disorder of bone density and structure, unspecified",,M85.9,M85,Other disorders of bone density and structure
9,73320,"Cyst of bone (localized), unspecified",733.20,M85.60,M85,Other disorders of bone density and structure
9,73321,Solitary bone cyst,733.21,M85.40,M85,Other disorders of bone density and structure
9,73322,Aneurysmal bone cyst,733.22,M85.50,M85,Other disorders of bone density and structure
9,73329,Other bone cyst,733.29,M85.00,M85,Other disorders of bone density and structure
9,73390,"Disorder of bone and cartilage, unspecified",733.90,M85.9,M85,Other disorders of bone density and structure
10,M8500,"Fibrous dysplasia (monostotic), unspecified site",,M85.00,M85,Other disorders of bone density and structure
10,M8508,"Fibrous dysplasia (monostotic), other site",,M85.08,M85,Other disorders of bone density and structure
10,M8509,"Fibrous dysplasia (monostotic), multiple sites",,M85.09,M85,Other disorders of bone density and structure
10,M8548,"Solitary bone cyst, other site",,M85.48,M85,Other disorders of bone density and structure
10,M8558,"Aneurysmal bone cyst, other site",,M85.58,M85,Other disorders of bone density and structure
10,M8568,"Other cyst of bone, other site",,M85.68,M85,Other disorders of bone density and structure
10,M8569,"Other cyst of bone, multiple sites",,M85.69,M85,Other disorders of bone density and structure
10,M8580,"Other specified disorders of bone density and structure, unspecified site",,M85.80,M85,Other disorders of bone density and structure
10,M8588,"Other specified disorders of bone density and structure, other site",,M85.88,M85,Other disorders of bone density and structure
10,M8589,"Other specified disorders of bone density and structure, multiple sites",,M85.89,M85,Other disorders of bone density and structure
10,M85051,"Fibrous dysplasia (monostotic), right thigh",,M85.051,M85,Other disorders of bone density and structure
10,M85061,"Fibrous dysplasia (monostotic), right lower leg",,M85.061,M85,Other disorders of bone density and structure
10,M85062,"Fibrous dysplasia (monostotic), left lower leg",,M85.062,M85,Other disorders of bone density and structure
10,M85412,"Solitary bone cyst, left shoulder",,M85.412,M85,Other disorders of bone density and structure
10,M85441,"Solitary bone cyst, right hand",,M85.441,M85,Other disorders of bone density and structure
10,M85551,"Aneurysmal bone cyst, right thigh",,M85.551,M85,Other disorders of bone density and structure
10,M85671,"Other cyst of bone, right ankle and foot",,M85.671,M85,Other disorders of bone density and structure
10,M85672,"Other cyst of bone, left ankle and foot",,M85.672,M85,Other disorders of bone density and structure
10,M85811,"Other specified disorders of bone density and structure, right shoulder",,M85.811,M85,Other disorders of bone density and structure
10,M85822,"Other specified disorders of bone density and structure, left upper arm",,M85.822,M85,Other disorders of bone density and structure
10,M85829,"Other specified disorders of bone density and structure, unspecified upper arm",,M85.829,M85,Other disorders of bone density and structure
10,M85831,"Other specified disorders of bone density and structure, right forearm",,M85.831,M85,Other disorders of bone density and structure
10,M85832,"Other specified disorders of bone density and structure, left forearm",,M85.832,M85,Other disorders of bone density and structure
10,M85841,"Other specified disorders of bone density and structure, right hand",,M85.841,M85,Other disorders of bone density and structure
10,M85842,"Other specified disorders of bone density and structure, left hand",,M85.842,M85,Other disorders of bone density and structure
10,M85851,"Other specified disorders of bone density and structure, right thigh",,M85.851,M85,Other disorders of bone density and structure
10,M85852,"Other specified disorders of bone density and structure, left thigh",,M85.852,M85,Other disorders of bone density and structure
10,M85859,"Other specified disorders of bone density and structure, unspecified thigh",,M85.859,M85,Other disorders of bone density and structure
10,M85861,"Other specified disorders of bone density and structure, right lower leg",,M85.861,M85,Other disorders of bone density and structure
10,M85862,"Other specified disorders of bone density and structure, left lower leg",,M85.862,M85,Other disorders of bone density and structure
10,M85869,"Other specified disorders of bone density and structure, unspecified lower leg",,M85.869,M85,Other disorders of bone density and structure
10,M85871,"Other specified disorders of bone density and structure, right ankle and foot",,M85.871,M85,Other disorders of bone density and structure
10,M85872,"Other specified disorders of bone density and structure, left ankle and foot",,M85.872,M85,Other disorders of bone density and structure
10,M85879,"Other specified disorders of bone density and structure, unspecified ankle and foot",,M85.879,M85,Other disorders of bone density and structure
10,H673,"Otitis media in diseases classified elsewhere, bilateral",,H67.3,H67,Otitis media in diseases classified elsewhere
10,I32,Pericarditis in diseases classified elsewhere,,I32,I32,Pericarditis in diseases classified elsewhere
9,4200,Acute pericarditis in diseases classified elsewhere,420.0,I32,I32,Pericarditis in diseases classified elsewhere
9,51881,Acute respiratory failure,518.81,J96.00,J96,"Respiratory failure, not elsewhere classified"
9,51883,Chronic respiratory failure,518.83,J96.10,J96,"Respiratory failure, not elsewhere classified"
9,51884,Acute and chronic respiratory failure,518.84,J96.20,J96,"Respiratory failure, not elsewhere classified"
10,J9600,"Acute respiratory failure, unspecified whether with hypoxia or hypercapnia",,J96.00,J96,"Respiratory failure, not elsewhere classified"
10,J9601,Acute respiratory failure with hypoxia,,J96.01,J96,"Respiratory failure, not elsewhere classified"
10,J9602,Acute respiratory failure with hypercapnia,,J96.02,J96,"Respiratory failure, not elsewhere classified"
10,J9610,"Chronic respiratory failure, unspecified whether with hypoxia or hypercapnia",,J96.10,J96,"Respiratory failure, not elsewhere classified"
10,J9611,Chronic respiratory failure with hypoxia,,J96.11,J96,"Respiratory failure, not elsewhere classified"
10,J9612,Chronic respiratory failure with hypercapnia,,J96.12,J96,"Respiratory failure, not elsewhere classified"
10,J9620,"Acute and chronic respiratory failure, unspecified whether with hypoxia or hypercapnia",,J96.20,J96,"Respiratory failure, not elsewhere classified"
10,J9621,Acute and chronic respiratory failure with hypoxia,,J96.21,J96,"Respiratory failure, not elsewhere classified"
10,J9622,Acute and chronic respiratory failure with hypercapnia,,J96.22,J96,"Respiratory failure, not elsewhere classified"
10,J9690,"Respiratory failure, unspecified, unspecified whether with hypoxia or hypercapnia",,J96.90,J96,"Respiratory failure, not elsewhere classified"
10,J9691,"Respiratory failure, unspecified with hypoxia",,J96.91,J96,"Respiratory failure, not elsewhere classified"
10,J9692,"Respiratory failure, unspecified with hypercapnia",,J96.92,J96,"Respiratory failure, not elsewhere classified"
9,7843,Aphasia,784.3,R47.01,R47,"Speech disturbances, not elsewhere classified"
9,7845,Speech disturbance nec,784.5,R47.9,R47,"Speech disturbances, not elsewhere classified"
10,R471,Dysarthria and anarthria,,R47.1,R47,"Speech disturbances, not elsewhere classified"
10,R479,Unspecified speech disturbances,,R47.9,R47,"Speech disturbances, not elsewhere classified"
9,78451,Dysarthria,784.51,R47.1,R47,"Speech disturbances, not elsewhere classified"
9,78452,Fluency disorder in conditions classified elsewhere,784.52,R47.82,R47,"Speech disturbances, not elsewhere classified"
9,78459,Other speech disturbance,784.59,R47.02,R47,"Speech disturbances, not elsewhere classified"
10,R4701,Aphasia,,R47.01,R47,"Speech disturbances, not elsewhere classified"
10,R4702,Dysphasia,,R47.02,R47,"Speech disturbances, not elsewhere classified"
10,R4781,Slurred speech,,R47.81,R47,"Speech disturbances, not elsewhere classified"
10,R4782,Fluency disorder in conditions classified elsewhere,,R47.82,R47,"Speech disturbances, not elsewhere classified"
10,R4789,Other speech disturbances,,R47.89,R47,"Speech disturbances, not elsewhere classified"
9,3359,"Anterior horn cell disease, unspecified",335.9,G12.9,G12,Spinal muscular atrophy and related syndromes
